year,input_contract_id,utt_id,reason_code,exclusion_scope,evidence_path,decision,notes
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000023.1.1.238,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000032.1.1.206,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000048.1.1.198,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000049.1.1.149,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000049.1.1.182,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000050.1.1.159,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000050.1.1.94,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000051.1.1.165,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000052.1.1.121,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000052.1.1.126,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000052.1.1.144,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000052.1.1.204,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000052.1.1.256,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000052.1.1.258,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000052.1.1.260,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000053.1.1.109,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000053.1.1.149,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000054.1.1.110,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000054.1.1.112,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000054.1.1.118,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000054.1.1.128,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000054.1.1.131,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000054.1.1.135,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000054.1.1.141,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000054.1.1.161,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000054.1.1.165,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000054.1.1.175,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000054.1.1.181,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000054.1.1.182,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000054.1.1.19,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000054.1.1.42,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000054.1.1.49,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000054.1.1.64,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
2025,57e6ca0b42a6d2d5daa49505a63295e1a15016dde39d1ee7f99cbca28dada64a,SDRW2500000054.1.1.71,mfa_alignment_missing,alignment_and_analysis,D:\mfa_eojeol\r3\common_pron_mfa_r3_20260809\markers\ALIGN_DONE_2025.json,pending,retained r3 DB has no complete word+phone intervals; preserve WAV/LAB/DB and route exact ID to follow-up
